num,date,review,rating,like
287,2021년 04월 05일,장바구니 보기 편해졌어요~,4,
288,2021년 04월 05일,이렇게 느린 쇼핑 어플 처음이네요,1,
289,2021년 04월 05일,"롯데닷컴일때보다 속도도 많이 느리고 주문시 불편한점도 많음 검색하다가 짜증나고, 시간 아까워 타쇼핑몰에서 주문할때가 많음",1,11
290,2021년 04월 05일,결제 방법이 다양해서 Good,3,
291,2021년 04월 05일,쿠폰많이줌,5,
292,2021년 04월 04일,포털에서 광고물건 선택하면 그 물건을 바로 보여주지 못합니다. 링크에 뭔가 문제가 있어 보입니다.,2,8
293,2021년 04월 04일,인터넷 쇼핑 여기가 제일 쉽네요. 가끔은 어질어질…,3,
294,2021년 04월 05일,배송두 물건두 좋습니다,4,
295,2021년 04월 04일,자동으로 할인적용도 되고 이용도 편리하네요~! 점점 쓰기 편해지고 있습니다,5,
296,2021년 04월 04일,그냥그렇네요,3,
297,2021년 04월 04일,옵션변경이 안되게 해놓은거도 어이없는데 취소하고 재결제하려고 해도 판매처 승인을 받아야되는데 그게 금요일 저녁에는 월요일까지 기다리는게 말이 되나요? 개발자분은 롯데온으로 구매를 한번도 안해보나요??,1,37
298,2021년 04월 04일,롯데는 별하나뜬지기도 아깝다 소비자 우롱하는기분 삼다수세일하길레 삼다수 우유 요거트 이리주문는데 우유 요거트재고없다 문자 환불톡뜨길레 그냥 물을싸게먹는다는기분좋았지 다음날까지되길레 담날얼 다른우유와 요거트 숫자줄여 치즈막이런거넣고 4만원이상 결제했는데 오늘은 세일물 취소 문자도 안오고 분명 배송비안붙게 4만이상결제했는데 담날 도착할때쯤 영수증엔 배송비붙은 삼만얼마결제 고객 우롱이가 이러니 롯데망해라 하지 사람들이 내같에도 이마트가지 롯데가고싶지않음,1,23
299,2021년 04월 04일,항상 사용,4,
300,2021년 04월 04일,일단 가격 경쟁이 있어요!,4,1
301,2021년 04월 03일,자동 로그인했는데 다음에 또 노그인하라네.. 카톡으로 로그인하면 L롯데로도 로그인하라네.. 욕나온나 로그인 하는데 뭐가 이렇게 힘들어,1,4
302,2021년 04월 02일,다시 설치해도 오류....,1,
303,2021년 04월 01일,온/오프의 어쩡쩡한 조합. 온라인으로 먼저 주문해도 오프에서 품절되면 받지못한다. 열 받아서 쿠팡에서 주문하고... 좀 확실하게 하자. 이미 대세는 '온'이다.,1,7
304,2021년 04월 01일,쿠폰을 주는데 쓸수있는 곳이 하나도 없음,1,
305,2021년 04월 01일,다음에서 홍보제품을 누르면 어플 설치로 안내됩니다. 이미 롯데온 어플 깔려있는데 해당제품이 보여지는게 아니고 어플설치 화면을 안내하면 소비자는 검색을 포기하겠죠. 담당자님 테스트 한번 해주시고 홍보 부탁드립니다.,1,58
306,2021년 03월 31일,"왜 자꾸 로그아웃 되는 거죠? 로그인 할때마다 비밀번호 5회 틀렸다고 아이디찾고 비번 바꾸라고 넘어가서 비밀번호 쳐보면 기존번호말고 다른 번호로 바꾸라고 나오고 그러면 내가 친 비밀번호가 맞다는건데 왜 자꾸 틀렸다고 나오고 새로 변경해서 맞는 비밀번호 쳐도 틀렸다고 변경하라고 넘어가고 심지어 1시간전에 자동로그인으로 설정하고 다시 어플키면 로그아웃되서 비밀먼호 틀렸다고 나오고 그래서 카톡으로 연동 해놨는데 그것도 비밀번호 틀렸다고 변경하라고 넘어가고 어플 개발자는 어플 관리 안하시나요 진심 이러는거 한달째 참고 있었는데 열받아서 뭐...
전체 리뷰",1,75
307,2021년 04월 05일,"롯데온 앱에서 롯데마트 들어가서 장바구니,배송조회등 맨 위,아래 클릭하면 앱이 꺼져요.앱을 삭제후 새로 깔아도 같은 문제 발생하며 앱이 꺼지네요.수정해주세요.",1,12
308,2021년 03월 31일,너무재미있어요!!!!!!!!!!!!!!!!!!!!!,4,
309,2021년 03월 31일,광고를 보고 앱을 열면 광고는 광고제품은 없고 쓸데없는 선전제품들록가득 시간만 날려 버려요,1,
310,2021년 03월 30일,좋아요,5,
311,2021년 03월 29일,노트북 주문후 약속한 신용카드 결제할인 10만원은 안되고 취소도 판매자 승인을 받아야한다고 함. 그 사이에 롯데on은 출고지시를 내림. 더 웃긴건 판매자가 롯데백화점 잠실점으로 되어 있는데 자신들은 롯데on에서 판매한 적이 없다고함. 절대 롯데on에서 구매하면 안됨,1,
312,2021년 03월 29일,완전사기업체 퀘이사존 원영씨엔씨 검색 요망 롯데온도 돈 쌤챠먹고 사용기 규글이랑 롯데온쪽 함부러 지우고 저거 검색하면 증거 있으니 참조요망,1,
313,2021년 04월 05일,좋아,4,
314,2021년 03월 28일,쓰기도 어렵고 쿠폰은 온갖 제한이 덕지덕지 통일된 느낌은 없고 덕지덕지 누더기 기운느낌의 앱,1,6
315,2021년 03월 29일,굿 시끌,5,
316,2021년 03월 27일,세상에 결제하자마자 취소했는데 취소가 안됨. 취소하려면 판매자 승인 기다려야하고 그사이에 배송 준비중으로 넘어감;; 이세상 어느 쇼핑몰도 시스템을 이따위로 만들진 않을듯 아주 개좋같은앱 절대쓰지마세요,1,63
317,2021년 03월 27일,웹서핑하다 옷이뻐서 눌렀는데 연결됨 어플깔았는데 결국 그옷은 안보여줌 개양아치같은 어플개발자 어그로끈 광고만든놈들 다 양아치새끼들,1,6
318,2021년 03월 27일,아니 롯백에서 물건하나사는데 ㅋㅋ 롯백 앱 깔았더니 롯백몰 앱 또깔라그래서 깔고 샀더니 구매혜택받으래서 눌렀더니 롯데온 앱 깔라그러네 ㅋㅋ 엘포인트는 또 뭐고... 참 ㅋㅋ 솔직히 거기 직원들도 안쓸듯,1,10
319,2021년 03월 26일,쓰다보니 좋네요,5,
320,2021년 03월 26일,결제할려니 결제수단 등록이 안됨 ㅝ하자는건지 ㅗ,1,
321,2021년 03월 25일,"양아치같은 기업, 쓰레기같은 쇼핑몰. 오늘까지 이벤트 하길래 10만원 이상 주문했더니 이벤트적용이 안돼서 상담하니 어제 0시부로 종료됐다고 양해바란다고 복붙만 하는 상담원. 이벤트 페이지도 떠있고 종료됐다고 나오지도 않는데 이벤트 낚시로 고객 결제 유도하고 이벤트는 못주니 양해하라고 하는데 진짜 노답이네요. 쿠팡, 쓱닷컴보다 늦게 뛰어들어서 안된다고 생각하겠죠, 이런 기본 양아치 마인드가 베이스에 깔려있어서 망해가는간 모르고..ㅉㅉ..",1,
322,2021년 03월 25일,상품검색 관련 인터페이스 수정 및 최적화가 필요할거 같네요 새휴대폰에서 한 번씩 버벅거리는 것도 있고...,3,13
323,2021년 03월 25일,쓰레기앱 혓바닥으로 코딩하냐?,1,
324,2021년 03월 24일,정회원 어쩌고 하면서 사람을 피를말림 ;;;10번은 눔게 시도한듯 비번은 뭐가또 그리 까자로운지 ㅡㅡ,1,1
325,2021년 03월 24일,"거금주고, 가방 샀는데 완전 할인만땅 받아서 매우만족중. 앞으로 자주 이용할께요~",5,14
326,2021년 03월 24일,편리해서 종종 이용합니다.,5,
327,2021년 03월 23일,빠르고 정확해서 좋아요~,3,
328,2021년 03월 22일,신선배송 굿,5,
329,2021년 03월 22일,아주 유용하게 잘 쓰고있습니다~!,3,
330,2021년 03월 21일,좀만 더 개선되면 좋겠지만 지금도 뭐 나름 쓸만합니다,5,
331,2021년 03월 21일,값도 싸고 빨리도착,5,
332,2021년 03월 20일,상품이 항상 잘 포장 되어서 마음에 들어요,3,2
333,2021년 03월 20일,제가 쓰는 쇼핑몰중에는 요즘 젤 많이 구매중^^,5,
334,2021년 03월 20일,채고👍 할인 최고에요~^^,5,
335,2021년 03월 20일,유용하게 쓰는중,5,
336,2021년 03월 20일,책임도 안지는 롯데온 여기서 구매해서 업체랑 문제 생기면 롯데온 책임 없답니다,1,
337,2021년 03월 20일,고맙습니다. 덕분에 저렴하게 잘 구매하고 갑니다.,3,
338,2021년 03월 20일,상품 품질에 대해서는 아주 만족합니다.,5,5
339,2021년 03월 20일,물건 검색하기만 하면 다 나와서 좋아요,3,
340,2021년 03월 20일,6시 쿠폰 준대서 그거 기다리고 쿠폰 받았더니 사려고 했던 물건 자체할인 사라져서 더 비싸짐 할인 시간제한 있으면 좀 크게 써놓던가 뒤통수 맞은 기분,1,
341,2021년 03월 20일,살짝 반신반의 했는데 생각했던 것 보다 어플 쓸만하고 좋아여 제품도 좋구요,5,7
342,2021년 03월 20일,좋아요오~~,3,
343,2021년 03월 20일,편리해서 종종 이용합니다.,5,
344,2021년 03월 20일,포털광고보고 클릭하면 앱으로 안넘어가는데요? 나만그런가요?,3,
345,2021년 03월 19일,좋습니다,5,
346,2021년 03월 19일,아주 유용하게 잘 쓰고있습니다~!,3,
347,2021년 03월 19일,유용하게 쓰는중,5,
348,2021년 03월 19일,사고 싶은 제품이 왠만해서는 다 있는듯!! 전 아주 만족~~ 합니다,5,4
349,2021년 03월 19일,빠른배송 만족,3,
350,2021년 03월 19일,이벤트 더 많이 해주세여~~,5,
351,2021년 03월 19일,전반적으로 만족중,5,
352,2021년 03월 19일,사용하기 편리하고 좋네여~~,5,
353,2021년 03월 19일,좋음,5,
354,2021년 03월 19일,롯데가 그렇지....... 암 키우고싶으신분만 이용하세요. 덕분에 똥개훈련 가지가지 해볼 수 있었어요~,1,
355,2021년 03월 19일,주문취소 하는데 상담사 채팅연결 해야함. 취소어렵게 만들어놓고 판매자랑 연결해서 확인해봐야한다고 시간끈 사이에 판매자는 제품발송. 어떻게된거냐고 연락하니 일찍연락 주셨지만 제품 발송되어서 어쩔수 없으니 반품하고 싶으면 유상반품하라고함. 롯데무섭네요,1,128
356,2021년 03월 19일,사용하는데 아주 유용함,3,
357,2021년 03월 18일,쇼핑하기 편하게 되어있네요~ 좋아용,5,4
358,2021년 03월 18일,"간혹 다른 곳보다 비싼 제품도 존재하지만, 대다수가 저렴해서 만족합니다.",5,
359,2021년 03월 18일,백화점부터 마트상품까지 구매할 수 있다는게 가장 큰 메리트 같아요~~,5,
360,2021년 03월 18일,최고입니다 제품도 다양하게 많고~,5,
361,2021년 03월 18일,조아요,5,
362,2021년 03월 18일,"상품종류도 찾기쉽게 되어있고, 가격 또한 착해요. 무배가 많아서 구매하기 부담없음",3,9
363,2021년 03월 18일,"상담사분께서 친절하시고, 빠르게 처리해주셔서 감사했어요~",5,
364,2021년 03월 18일,물건도 다양하고 배송이 잘 되어 좋습니당,3,1
365,2021년 03월 18일,빠른 배송을 해주셔서 넘넘 감사합니다,5,
366,2021년 03월 18일,나름 사용하는데 불편한 거 없이 저렴하게 잘 구입하고 있어요~,5,5
367,2021년 03월 18일,유용한 핫딜이 많이 떠서 좋아요!!,3,
368,2021년 03월 18일,살건많은데 돈이 부족하다는 게 함정..ㅋㅋ,3,
369,2021년 03월 18일,"마트, 백화점, 명품 구분되어 있어 편리해요",5,4
370,2021년 03월 18일,비싸,1,
371,2021년 03월 18일,굉장히 잘 쓰고 있습니다. 신속배송 좋아요~,5,1
372,2021년 03월 17일,가격이 싼게 메리트인거 같음,3,
373,2021년 03월 17일,제품 잘 배송해주셔서 감사드려요~,5,
374,2021년 03월 17일,"상품 선택의 폭이넓고, 저렴해서 잘 사용하고 있네여~~",5,5
375,2021년 03월 17일,빠른 배송과 함께 제품상태도 좋습니다,3,1
376,2021년 03월 17일,필요한 걸 싸고빠르게 살수있으니까 너무좋아요,5,
377,2021년 03월 17일,상품도 매우 다양하고 저렴해서 롯데온을 가장 많이 사용하네요,3,
378,2021년 03월 17일,애용합니다,5,
379,2021년 03월 17일,UI마음에 듦,3,
380,2021년 03월 17일,배송이 안전하고 신속하게 잘 도착했어요~ 감사해요~,5,2
381,2021년 03월 17일,"리뷰하고 by, m.ㅂs !zz4",2,
382,2021년 03월 17일,여러가지 기획전 많아서 좋아요!! 특가상품도 많아요,5,2
383,2021년 03월 17일,저희 부모님 알려드렸더니 매우 잘 쓰시네요^^ 감삼당,3,
384,2021년 03월 17일,만족~,3,
385,2021년 03월 17일,핫딜상품 더 만들어주세요~,5,
386,2021년 03월 17일,ㅂ비ㅣㅂㅂㅂ,4,
387,2021년 03월 17일,알람보고 구매했네요^^,5,
388,2021년 03월 17일,퍼스트먼데이 계속 해주셧음 좋겟어여~,5,
389,2021년 03월 17일,특가 자주올라와서 매우 좋음,3,
390,2021년 03월 17일,편리하고 좋네요,5,
391,2021년 03월 16일,든든하네요,5,
392,2021년 03월 16일,아기 옷 득템햇음,5,
393,2021년 03월 16일,가격이 너무 저렴해서 좀 망설여졌는데 가격대비 훌륭하네요,3,1
394,2021년 03월 16일,좋아요,5,
395,2021년 03월 16일,롯데 굿,5,1
396,2021년 03월 16일,"앱 안에서 백화점, 마트, 슈퍼프레시, 롭스 등등 다 사용가능 참고하셔요~",5,2
397,2021년 03월 16일,제가 받을 수 있는 최대 할인 혜택이 자동으로 적용 되네요!,3,1
398,2021년 03월 16일,롯데온 하나로 다 통합된듯?? 넘 편하고 좋네요,5,
399,2021년 03월 16일,너무 편하고 사용이 편합니다.^^,5,
400,2021년 03월 16일,최악이네요,1,
401,2021년 03월 16일,자동취소 전용 앱 인가요 지금까지 7번 주문해서 자동취소율 7번 이네요ㅡㅡ 그럼 팔지를 말던가? 설명이라도 좀 해놓던가,1,19
402,2021년 03월 16일,진짜 별로입니다.. 업데이트 하는데.. 뭐 이리 걸리는지.. 이름이 아깝다,1,1
403,2021년 03월 15일,물건을 바로바로 담을수가 없고 클릭후 담기 해야해서 매우 불편해요 신*계 어플에비해 시간두배 걸려요,1,8
404,2021년 03월 15일,롯데온 대박이에요,5,
405,2021년 03월 15일,소셜 연동을 폰번호로 못하나요? 엘포인트 아이디를 누가 기억하나요. 매장에서는 폰번호만 입력하면서..그리고 엘포인트앱은 설치가 함흥차사네요. 역시 롯데가 하는건 다 그러네요.,1,
406,2021년 03월 15일,"대체적으로 만족하긴 합니다만, 사용감에 있어 편의성이 살짝 아쉽긴 하네요~",3,4
407,2021년 03월 15일,어플 자주 들어가게 되네요,3,
408,2021년 03월 15일,아기 한복 샀는데 완전 굿굿!!,3,
409,2021년 03월 15일,상당히 편리하고 좋아요,3,
410,2021년 03월 14일,사용감 편리하네요,3,
411,2021년 03월 14일,쿠폰 자동적용 되는거 좋네요,3,
412,2021년 03월 14일,종종 이용합니다,3,
413,2021년 03월 13일,나한테는 쇼핑몰 중 쵝오입니다.,3,
414,2021년 03월 13일,다양한 상품들이 많네요~~,3,
415,2021년 03월 13일,싸면 장땡,5,
416,2021년 03월 13일,제품 품질이 좋아서 믿고 구매해요,3,
417,2021년 03월 13일,굳굳,3,
418,2021년 03월 13일,특가상품 좋습니다.,3,
419,2021년 03월 13일,가격대 무난 감사용,3,
420,2021년 03월 13일,요즘 만족하며 쓰는 중,3,
421,2021년 03월 13일,가장 기본인 검색이 안됩니다. 물건을 찾으려고 상품코드를 쳐도 안나옵니다 분명 상품은 있는데 왜 화면이 멈춘것처럼 검색이 안되지요? 신세계 벤치마킹해서 롯데온으로 바꾼걸로 아는데 신세계 상품 잘 찾아지는건 배워오질 못했나봐요. 롯데온으로 바뀐지가 언제인데 아직도 개선이 안됐는지 한심합니다. 늘상 이런식이라 롯데온으로 바꾸고 사용안하게 됩니다. 괜히 유료회원 신청해서 다달이 2900원 나가는것만 아까워요😭,2,89
422,2021년 03월 13일,코트 샀는데 맨날 이것만 입어요~ 다른색으로 또 구매하고 싶네요,3,
423,2021년 03월 13일,갠적으로 만족중,3,
424,2021년 03월 13일,잘사용하고 있습니다 감사합니다.,3,
425,2021년 03월 13일,필요한 것에 대해 흡족한 금액으로 구매가 가능해서 만족합니다.,3,2
426,2021년 03월 12일,고객센터 상담원 연결 못함. 다른 상담 창구도 연락 안받음. 주문취소 수정 불가,1,26
427,2021년 03월 12일,과일. 가구. 전자제품. 골프용품등 대부분 롯데온에서 쇼핑합니다. 롯데의 오랜 명성과 걸맞게 가격을떠나 퀄리티가 넘 맘에 듭니다. 가격도 다른곳에비해 절대 비싸지 않아요. 백화점까지 있으니 고급용품들도 아주 편리하게 롯데온에서 이용 잘하고 있습니다,5,52
